  Md  st F   Teff  logG  Met    CaK         CaH             FeI         Hdel
  1 112 1  5041.6 2.34 -0.5   0.218E+02   0.264E+02   0.775E+02   0.789E+02
  1 113 1  4964.8 2.27 -0.5   0.218E+02   0.264E+02   0.775E+02   0.790E+02
  1 114 1  4889.2 2.19 -0.5   0.218E+02   0.264E+02   0.776E+02   0.791E+02
  1 115 1  4814.7 2.11 -0.5   0.218E+02   0.264E+02   0.777E+02   0.791E+02
  1 116 1  4741.3 2.04 -0.5   0.218E+02   0.264E+02   0.778E+02   0.792E+02
  1 117 0  4669.1 1.96 -0.5   0.218E+02   0.264E+02   0.778E+02   0.793E+02
  1 118 0  4598.0 1.88 -0.5   0.218E+02   0.264E+02   0.779E+02   0.793E+02
  1 119 0  4527.9 1.80 -0.5   0.218E+02   0.265E+02   0.779E+02   0.794E+02
  1 120 0  4459.0 1.73 -0.5   0.218E+02   0.265E+02   0.780E+02   0.795E+02
  1 121 0  4391.0 1.65 -0.5   0.218E+02   0.265E+02   0.780E+02   0.795E+02
  1 122 0  4324.1 1.57 -0.5   0.218E+02   0.265E+02   0.781E+02   0.796E+02
  1 123 0  4258.3 1.50 -0.5   0.218E+02   0.265E+02   0.781E+02   0.796E+02
  1 124 0  4193.4 1.42 -0.5   0.218E+02   0.265E+02   0.781E+02   0.797E+02
  1 125 0  4129.5 1.34 -0.5   0.218E+02   0.265E+02   0.782E+02   0.797E+02
  1 126 0  4066.6 1.26 -0.5   0.218E+02   0.265E+02   0.782E+02   0.797E+02
  1 127 0  4004.6 1.19 -0.5   0.219E+02   0.265E+02   0.782E+02   0.798E+02
  1 128 0  3961.7 1.12 -0.5   0.219E+02   0.265E+02   0.783E+02   0.798E+02
  1 129 0  3928.9 1.05 -0.5   0.219E+02   0.265E+02   0.783E+02   0.798E+02
  1 130 0  3895.4 0.99 -0.5   0.219E+02   0.265E+02   0.783E+02   0.798E+02
  1 131 0  3862.4 0.92 -0.5   0.219E+02   0.265E+02   0.783E+02   0.799E+02
  1 132 0  3830.5 0.86 -0.5   0.219E+02   0.265E+02   0.783E+02   0.799E+02
  1 133 0  3797.4 0.79 -0.5   0.219E+02   0.265E+02   0.784E+02   0.799E+02
