( Z, Y, Age) = 0.009504   0.254   8.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
  7.75  0.5340E+06   5.728     11.75  0.1345E+07   6.129      7.75  0.2269E+06   5.356
  7.50  0.4485E+06   5.652     11.50  0.1383E+07   6.141      7.50  0.2093E+06   5.321
  7.25  0.3826E+06   5.583     11.25  0.1478E+07   6.170      7.25  0.1984E+06   5.297
  7.00  0.3340E+06   5.524     11.00  0.1395E+07   6.145      7.00  0.1892E+06   5.277
  6.75  0.2964E+06   5.472     10.75  0.1333E+07   6.125      6.75  0.1832E+06   5.263
  6.50  0.2678E+06   5.428     10.50  0.1165E+07   6.066      6.50  0.1770E+06   5.248
  6.25  0.2421E+06   5.384     10.25  0.9920E+06   5.997      6.25  0.1700E+06   5.230
  6.00  0.2192E+06   5.341     10.00  0.8272E+06   5.918      6.00  0.1644E+06   5.216
  5.75  0.1998E+06   5.301      9.75  0.7049E+06   5.848      5.75  0.1576E+06   5.198
  5.50  0.1821E+06   5.260      9.50  0.6038E+06   5.781      5.50  0.1493E+06   5.174
  5.25  0.1627E+06   5.211      9.25  0.5142E+06   5.711      5.25  0.1394E+06   5.144
  5.00  0.1487E+06   5.172      9.00  0.4379E+06   5.641      5.00  0.1279E+06   5.107
  4.75  0.1297E+06   5.113      8.75  0.3811E+06   5.581      4.75  0.1101E+06   5.042
  4.50  0.1063E+06   5.026      8.50  0.3320E+06   5.521      4.50  0.9914E+05   4.996
  4.25  0.9133E+05   4.961      8.25  0.2908E+06   5.464      4.25  0.9163E+05   4.962
  4.00  0.7709E+05   4.887      8.00  0.2567E+06   5.409      4.00  0.6629E+05   4.821
  3.75  0.5358E+05   4.729      7.75  0.2345E+06   5.370      3.75  0.3620E+05   4.559
  3.50  0.2786E+05   4.445      7.50  0.2169E+06   5.336      3.50  0.1689E+05   4.228
  3.25  0.1312E+05   4.118      7.25  0.2038E+06   5.309      3.25  0.9821E+04   3.992
  3.00  0.1013E+05   4.006      7.00  0.1942E+06   5.288      3.00  0.7693E+04   3.886
  2.75  0.8865E+04   3.948      6.75  0.1865E+06   5.271      2.75  0.6036E+04   3.781
  2.50  0.6989E+04   3.844      6.50  0.1792E+06   5.253      2.50  0.4745E+04   3.676
  2.25  0.5404E+04   3.733      6.25  0.1735E+06   5.239      2.25  0.3826E+04   3.583
  2.00  0.4345E+04   3.638      6.00  0.1669E+06   5.222      2.00  0.3166E+04   3.501
  1.75  0.3521E+04   3.547      5.75  0.1595E+06   5.203      1.75  0.3079E+04   3.488
  1.50  0.2902E+04   3.463      5.50  0.1519E+06   5.181      1.50  0.2876E+04   3.459
  1.25  0.2473E+04   3.393      5.25  0.1430E+06   5.155      1.25  0.2542E+04   3.405
  1.00  0.2238E+04   3.350      5.00  0.1308E+06   5.117      1.00  0.2967E+04   3.472
  0.75  0.2656E+04   3.424      4.75  0.1144E+06   5.058      0.75  0.9687E+04   3.986
  0.50  0.2606E+04   3.416      4.50  0.9996E+05   5.000      0.50  0.1998E+04   3.301
  0.25  0.9735E+04   3.988      4.25  0.9341E+05   4.970      0.25  0.1027E+04   3.012
  0.00  0.2195E+04   3.341      4.00  0.7261E+05   4.861      0.00  0.8748E+03   2.942
 -0.25  0.1005E+04   3.002      3.75  0.4213E+05   4.625     -0.25  0.5867E+03   2.768
 -0.50  0.8843E+03   2.947      3.50  0.1960E+05   4.292     -0.50  0.3523E+03   2.547
 -0.75  0.7134E+03   2.853      3.25  0.1056E+05   4.024     -0.75  0.2063E+03   2.314
 -1.00  0.6218E+03   2.794      3.00  0.8242E+04   3.916     -1.00  0.7398E+02   1.869
 -1.25  0.5168E+03   2.713      2.75  0.6383E+04   3.805     -1.25  0.3617E+00  -0.442
 -1.50  0.4402E+03   2.644      2.50  0.5083E+04   3.706     -1.50  0.0000E+00   0.000
 -1.75  0.3780E+03   2.577      2.25  0.3985E+04   3.600     -1.75  0.0000E+00   0.000
 -2.00  0.3221E+03   2.508      2.00  0.3331E+04   3.523     -2.00  0.0000E+00   0.000
 -2.25  0.2809E+03   2.448      1.75  0.2999E+04   3.477     -2.25  0.0000E+00   0.000
 -2.50  0.2440E+03   2.387      1.50  0.2999E+04   3.477     -2.50  0.0000E+00   0.000
 -2.75  0.2123E+03   2.327      1.25  0.2619E+04   3.418     -2.75  0.0000E+00   0.000
 -3.00  0.1889E+03   2.276      1.00  0.2476E+04   3.394     -3.00  0.0000E+00   0.000
 -3.25  0.1633E+03   2.213      0.75  0.8329E+04   3.921     -3.25  0.0000E+00   0.000
 -3.50  0.1511E+03   2.179      0.50  0.4165E+04   3.620     -3.50  0.0000E+00   0.000
 -3.75  0.9842E+02   1.993      0.25  0.1109E+04   3.045     -3.75  0.0000E+00   0.000
 -4.00  0.1595E+02   1.203      0.00  0.9347E+03   2.971     -4.00  0.0000E+00   0.000
 -4.25  0.1021E+02   1.009     -0.25  0.6807E+03   2.833     -4.25  0.0000E+00   0.000
 -4.50  0.8822E+01   0.946     -0.50  0.4179E+03   2.621     -4.50  0.0000E+00   0.000
 -4.75  0.7364E+01   0.867     -0.75  0.2496E+03   2.397     -4.75  0.0000E+00   0.000
 -5.00  0.2979E+01   0.474     -1.00  0.1224E+03   2.088     -5.00  0.0000E+00   0.000
 -5.25  0.1048E-01  -1.980     -1.25  0.9752E+01   0.989     -5.25  0.0000E+00   0.000
 -5.50  0.0000E+00   0.000     -1.50  0.0000E+00   0.000     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.3199E+06   5.505     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.1513E+07   6.180     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.2606E+07   6.416     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.2056E+07   6.313     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.2547E+07   6.406     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.3779E+07   6.577     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.3422E+07   6.534     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.3955E+07   6.597     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.3667E+07   6.564     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.2653E+07   6.424     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.3156E+07   6.499     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.3863E+07   6.587     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.3553E+07   6.551     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.2990E+07   6.476     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.2565E+07   6.409     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.2890E+07   6.461     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.030053   0.310  13.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.1513E+07   6.180     16.75  0.4228E+06   5.626     12.75  0.3385E+07   6.530
 12.50  0.4301E+07   6.634     16.50  0.1028E+07   6.012     12.50  0.6346E+06   5.803
 12.25  0.4652E+07   6.668     16.25  0.1978E+07   6.296     12.25  0.1610E+07   6.207
 12.00  0.5002E+07   6.699     16.00  0.2421E+07   6.384     12.00  0.1565E+07   6.195
 11.75  0.5247E+07   6.720     15.75  0.2577E+07   6.411     11.75  0.1431E+07   6.156
 11.50  0.5695E+07   6.756     15.50  0.3431E+07   6.535     11.50  0.1386E+07   6.142
 11.25  0.5662E+07   6.753     15.25  0.3680E+07   6.566     11.25  0.1503E+07   6.177
 11.00  0.5531E+07   6.743     15.00  0.3773E+07   6.577     11.00  0.1442E+07   6.159
 10.75  0.5094E+07   6.707     14.75  0.3643E+07   6.561     10.75  0.1311E+07   6.118
 10.50  0.4467E+07   6.650     14.50  0.3429E+07   6.535     10.50  0.1121E+07   6.050
 10.25  0.3877E+07   6.588     14.25  0.3480E+07   6.542     10.25  0.9428E+06   5.974
 10.00  0.3263E+07   6.514     14.00  0.3520E+07   6.547     10.00  0.7926E+06   5.899
  9.75  0.2774E+07   6.443     13.75  0.3516E+07   6.546      9.75  0.6841E+06   5.835
  9.50  0.2314E+07   6.364     13.50  0.3348E+07   6.525      9.50  0.5864E+06   5.768
  9.25  0.1902E+07   6.279     13.25  0.3114E+07   6.493      9.25  0.5018E+06   5.701
  9.00  0.1533E+07   6.186     13.00  0.2888E+07   6.461      9.00  0.4281E+06   5.632
  8.75  0.1255E+07   6.099     12.75  0.2492E+07   6.397      8.75  0.3700E+06   5.568
  8.50  0.1011E+07   6.005     12.50  0.2047E+07   6.311      8.50  0.3247E+06   5.511
  8.25  0.8129E+06   5.910     12.25  0.1701E+07   6.231      8.25  0.2840E+06   5.453
  8.00  0.6738E+06   5.829     12.00  0.1645E+07   6.216      8.00  0.2549E+06   5.406
  7.75  0.5533E+06   5.743     11.75  0.1408E+07   6.149      7.75  0.2339E+06   5.369
  7.50  0.4653E+06   5.668     11.50  0.1414E+07   6.150      7.50  0.2169E+06   5.336
  7.25  0.3966E+06   5.598     11.25  0.1512E+07   6.179      7.25  0.2054E+06   5.313
  7.00  0.3459E+06   5.539     11.00  0.1440E+07   6.158      7.00  0.1957E+06   5.291
  6.75  0.3073E+06   5.488     10.75  0.1359E+07   6.133      6.75  0.1903E+06   5.279
  6.50  0.2778E+06   5.444     10.50  0.1199E+07   6.079      6.50  0.1834E+06   5.263
  6.25  0.2515E+06   5.401     10.25  0.1021E+07   6.009      6.25  0.1758E+06   5.245
  6.00  0.2275E+06   5.357     10.00  0.8525E+06   5.931      6.00  0.1710E+06   5.233
  5.75  0.2070E+06   5.316      9.75  0.7266E+06   5.861      5.75  0.1632E+06   5.213
  5.50  0.1893E+06   5.277      9.50  0.6226E+06   5.794      5.50  0.1546E+06   5.189
  5.25  0.1685E+06   5.227      9.25  0.5309E+06   5.725      5.25  0.1444E+06   5.160
  5.00  0.1544E+06   5.189      9.00  0.4520E+06   5.655      5.00  0.1324E+06   5.122
  4.75  0.1342E+06   5.128      8.75  0.3930E+06   5.594      4.75  0.1140E+06   5.057
  4.50  0.1101E+06   5.042      8.50  0.3423E+06   5.534      4.50  0.1038E+06   5.016
  4.25  0.9469E+05   4.976      8.25  0.2997E+06   5.477      4.25  0.9429E+05   4.974
  4.00  0.7962E+05   4.901      8.00  0.2657E+06   5.424      4.00  0.6671E+05   4.824
  3.75  0.5403E+05   4.733      7.75  0.2418E+06   5.384      3.75  0.3670E+05   4.565
  3.50  0.2826E+05   4.451      7.50  0.2238E+06   5.350      3.50  0.1728E+05   4.238
  3.25  0.1353E+05   4.131      7.25  0.2112E+06   5.325      3.25  0.1011E+05   4.005
  3.00  0.1052E+05   4.022      7.00  0.2014E+06   5.304      3.00  0.7961E+04   3.901
  2.75  0.9193E+04   3.963      6.75  0.1928E+06   5.285      2.75  0.6248E+04   3.796
  2.50  0.7241E+04   3.860      6.50  0.1863E+06   5.270      2.50  0.4920E+04   3.692
  2.25  0.5594E+04   3.748      6.25  0.1796E+06   5.254      2.25  0.3960E+04   3.598
  2.00  0.4502E+04   3.653      6.00  0.1725E+06   5.237      2.00  0.3311E+04   3.520
  1.75  0.3653E+04   3.563      5.75  0.1660E+06   5.220      1.75  0.3245E+04   3.511
  1.50  0.3029E+04   3.481      5.50  0.1572E+06   5.197      1.50  0.2970E+04   3.473
  1.25  0.2567E+04   3.409      5.25  0.1481E+06   5.171      1.25  0.2629E+04   3.420
  1.00  0.2362E+04   3.373      5.00  0.1353E+06   5.131      1.00  0.3131E+04   3.496
  0.75  0.2764E+04   3.441      4.75  0.1181E+06   5.072      0.75  0.1000E+05   4.000
  0.50  0.2668E+04   3.426      4.50  0.1043E+06   5.018      0.50  0.2018E+04   3.305
  0.25  0.9988E+04   3.999      4.25  0.9725E+05   4.988      0.25  0.1033E+04   3.014
  0.00  0.2355E+04   3.372      4.00  0.7304E+05   4.864      0.00  0.8748E+03   2.942
 -0.25  0.1050E+04   3.021      3.75  0.4257E+05   4.629     -0.25  0.5867E+03   2.768
 -0.50  0.9194E+03   2.964      3.50  0.2005E+05   4.302     -0.50  0.3523E+03   2.547
 -0.75  0.7423E+03   2.871      3.25  0.1090E+05   4.037     -0.75  0.2063E+03   2.314
 -1.00  0.6494E+03   2.812      3.00  0.8484E+04   3.929     -1.00  0.7398E+02   1.869
 -1.25  0.5368E+03   2.730      2.75  0.6636E+04   3.822     -1.25  0.3617E+00  -0.442
 -1.50  0.4602E+03   2.663      2.50  0.5250E+04   3.720     -1.50  0.0000E+00   0.000
 -1.75  0.3933E+03   2.595      2.25  0.4136E+04   3.617     -1.75  0.0000E+00   0.000
 -2.00  0.3368E+03   2.527      2.00  0.3453E+04   3.538     -2.00  0.0000E+00   0.000
 -2.25  0.2930E+03   2.467      1.75  0.3188E+04   3.503     -2.25  0.0000E+00   0.000
 -2.50  0.2553E+03   2.407      1.50  0.3097E+04   3.491     -2.50  0.0000E+00   0.000
 -2.75  0.2219E+03   2.346      1.25  0.2710E+04   3.433     -2.75  0.0000E+00   0.000
 -3.00  0.1981E+03   2.297      1.00  0.2553E+04   3.407     -3.00  0.0000E+00   0.000
 -3.25  0.1708E+03   2.233      0.75  0.8723E+04   3.941     -3.25  0.0000E+00   0.000
 -3.50  0.1586E+03   2.200      0.50  0.4217E+04   3.625     -3.50  0.0000E+00   0.000
 -3.75  0.1045E+03   2.019      0.25  0.1120E+04   3.049     -3.75  0.0000E+00   0.000
 -4.00  0.1697E+02   1.230      0.00  0.9351E+03   2.971     -4.00  0.0000E+00   0.000
 -4.25  0.1048E+02   1.021     -0.25  0.6807E+03   2.833     -4.25  0.0000E+00   0.000
 -4.50  0.9063E+01   0.957     -0.50  0.4179E+03   2.621     -4.50  0.0000E+00   0.000
 -4.75  0.7498E+01   0.875     -0.75  0.2496E+03   2.397     -4.75  0.0000E+00   0.000
 -5.00  0.2979E+01   0.474     -1.00  0.1224E+03   2.088     -5.00  0.0000E+00   0.000
 -5.25  0.1048E-01  -1.980     -1.25  0.9752E+01   0.989     -5.25  0.0000E+00   0.000
 -5.50  0.0000E+00   0.000     -1.50  0.0000E+00   0.000     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.3199E+06   5.505     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.1643E+07   6.216     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.2677E+07   6.428     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.2132E+07   6.329     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.2542E+07   6.405     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.3969E+07   6.599     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.3685E+07   6.566     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.4015E+07   6.604     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.3844E+07   6.585     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.2812E+07   6.449     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.3309E+07   6.520     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.3849E+07   6.585     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.3895E+07   6.591     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.3128E+07   6.495     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.2682E+07   6.428     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.2986E+07   6.475     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.030053   0.310  14.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.1577E+07   6.198     16.75  0.4797E+06   5.681     12.75  0.3486E+07   6.542
 12.50  0.4446E+07   6.648     16.50  0.1102E+07   6.042     12.50  0.6759E+06   5.830
 12.25  0.4815E+07   6.683     16.25  0.2053E+07   6.312     12.25  0.1691E+07   6.228
 12.00  0.5208E+07   6.717     16.00  0.2496E+07   6.397     12.00  0.1603E+07   6.205
 11.75  0.5455E+07   6.737     15.75  0.2654E+07   6.424     11.75  0.1468E+07   6.167
 11.50  0.5939E+07   6.774     15.50  0.3546E+07   6.550     11.50  0.1441E+07   6.159
 11.25  0.5897E+07   6.771     15.25  0.3819E+07   6.582     11.25  0.1531E+07   6.185
 11.00  0.5784E+07   6.762     15.00  0.3928E+07   6.594     11.00  0.1469E+07   6.167
 10.75  0.5291E+07   6.724     14.75  0.3814E+07   6.581     10.75  0.1348E+07   6.130
 10.50  0.4638E+07   6.666     14.50  0.3586E+07   6.555     10.50  0.1153E+07   6.062
 10.25  0.4025E+07   6.605     14.25  0.3631E+07   6.560     10.25  0.9714E+06   5.987
 10.00  0.3389E+07   6.530     14.00  0.3672E+07   6.565     10.00  0.8165E+06   5.912
  9.75  0.2866E+07   6.457     13.75  0.3664E+07   6.564      9.75  0.7039E+06   5.848
  9.50  0.2389E+07   6.378     13.50  0.3488E+07   6.543      9.50  0.6035E+06   5.781
  9.25  0.1964E+07   6.293     13.25  0.3237E+07   6.510      9.25  0.5173E+06   5.714
  9.00  0.1589E+07   6.201     13.00  0.3007E+07   6.478      9.00  0.4418E+06   5.645
  8.75  0.1299E+07   6.114     12.75  0.2604E+07   6.416      8.75  0.3814E+06   5.581
  8.50  0.1045E+07   6.019     12.50  0.2130E+07   6.328      8.50  0.3342E+06   5.524
  8.25  0.8441E+06   5.926     12.25  0.1774E+07   6.249      8.25  0.2922E+06   5.466
  8.00  0.6982E+06   5.844     12.00  0.1687E+07   6.227      8.00  0.2623E+06   5.419
  7.75  0.5741E+06   5.759     11.75  0.1470E+07   6.167      7.75  0.2417E+06   5.383
  7.50  0.4816E+06   5.683     11.50  0.1451E+07   6.162      7.50  0.2241E+06   5.350
  7.25  0.4104E+06   5.613     11.25  0.1541E+07   6.188      7.25  0.2120E+06   5.326
  7.00  0.3577E+06   5.554     11.00  0.1482E+07   6.171      7.00  0.2027E+06   5.307
  6.75  0.3183E+06   5.503     10.75  0.1389E+07   6.143      6.75  0.1970E+06   5.294
  6.50  0.2877E+06   5.459     10.50  0.1233E+07   6.091      6.50  0.1894E+06   5.277
  6.25  0.2604E+06   5.416     10.25  0.1051E+07   6.021      6.25  0.1824E+06   5.261
  6.00  0.2359E+06   5.373     10.00  0.8777E+06   5.943      6.00  0.1768E+06   5.247
  5.75  0.2144E+06   5.331      9.75  0.7483E+06   5.874      5.75  0.1686E+06   5.227
  5.50  0.1956E+06   5.291      9.50  0.6413E+06   5.807      5.50  0.1601E+06   5.204
  5.25  0.1749E+06   5.243      9.25  0.5476E+06   5.738      5.25  0.1496E+06   5.175
  5.00  0.1596E+06   5.203      9.00  0.4662E+06   5.669      5.00  0.1364E+06   5.135
  4.75  0.1381E+06   5.140      8.75  0.4050E+06   5.607      4.75  0.1179E+06   5.071
  4.50  0.1140E+06   5.057      8.50  0.3524E+06   5.547      4.50  0.1085E+06   5.035
  4.25  0.9806E+05   4.992      8.25  0.3096E+06   5.491      4.25  0.9572E+05   4.981
  4.00  0.8134E+05   4.910      8.00  0.2734E+06   5.437      4.00  0.6715E+05   4.827
  3.75  0.5444E+05   4.736      7.75  0.2490E+06   5.396      3.75  0.3717E+05   4.570
  3.50  0.2864E+05   4.457      7.50  0.2311E+06   5.364      3.50  0.1763E+05   4.246
  3.25  0.1393E+05   4.144      7.25  0.2189E+06   5.340      3.25  0.1040E+05   4.017
  3.00  0.1092E+05   4.038      7.00  0.2078E+06   5.318      3.00  0.8204E+04   3.914
  2.75  0.9499E+04   3.978      6.75  0.1997E+06   5.300      2.75  0.6449E+04   3.809
  2.50  0.7464E+04   3.873      6.50  0.1930E+06   5.285      2.50  0.5093E+04   3.707
  2.25  0.5777E+04   3.762      6.25  0.1854E+06   5.268      2.25  0.4084E+04   3.611
  2.00  0.4652E+04   3.668      6.00  0.1791E+06   5.253      2.00  0.3464E+04   3.540
  1.75  0.3790E+04   3.579      5.75  0.1716E+06   5.234      1.75  0.3393E+04   3.531
  1.50  0.3140E+04   3.497      5.50  0.1625E+06   5.211      1.50  0.3062E+04   3.486
  1.25  0.2658E+04   3.425      5.25  0.1531E+06   5.185      1.25  0.2714E+04   3.434
  1.00  0.2489E+04   3.396      5.00  0.1398E+06   5.145      1.00  0.3263E+04   3.514
  0.75  0.2859E+04   3.456      4.75  0.1220E+06   5.086      0.75  0.1031E+05   4.013
  0.50  0.2732E+04   3.437      4.50  0.1089E+06   5.037      0.50  0.2030E+04   3.308
  0.25  0.1021E+05   4.009      4.25  0.9958E+05   4.998      0.25  0.1038E+04   3.016
  0.00  0.2510E+04   3.400      4.00  0.7345E+05   4.866      0.00  0.8748E+03   2.942
 -0.25  0.1095E+04   3.039      3.75  0.4302E+05   4.634     -0.25  0.5867E+03   2.768
 -0.50  0.9514E+03   2.978      3.50  0.2048E+05   4.311     -0.50  0.3523E+03   2.547
 -0.75  0.7706E+03   2.887      3.25  0.1119E+05   4.049     -0.75  0.2063E+03   2.314
 -1.00  0.6749E+03   2.829      3.00  0.8736E+04   3.941     -1.00  0.7398E+02   1.869
 -1.25  0.5560E+03   2.745      2.75  0.6867E+04   3.837     -1.25  0.3617E+00  -0.442
 -1.50  0.4796E+03   2.681      2.50  0.5406E+04   3.733     -1.50  0.0000E+00   0.000
 -1.75  0.4076E+03   2.610      2.25  0.4287E+04   3.632     -1.75  0.0000E+00   0.000
 -2.00  0.3510E+03   2.545      2.00  0.3571E+04   3.553     -2.00  0.0000E+00   0.000
 -2.25  0.3045E+03   2.484      1.75  0.3372E+04   3.528     -2.25  0.0000E+00   0.000
 -2.50  0.2662E+03   2.425      1.50  0.3186E+04   3.503     -2.50  0.0000E+00   0.000
 -2.75  0.2310E+03   2.364      1.25  0.2796E+04   3.447     -2.75  0.0000E+00   0.000
 -3.00  0.2068E+03   2.316      1.00  0.2629E+04   3.420     -3.00  0.0000E+00   0.000
 -3.25  0.1780E+03   2.251      0.75  0.9067E+04   3.957     -3.25  0.0000E+00   0.000
 -3.50  0.1656E+03   2.219      0.50  0.4275E+04   3.631     -3.50  0.0000E+00   0.000
 -3.75  0.1106E+03   2.044      0.25  0.1129E+04   3.053     -3.75  0.0000E+00   0.000
 -4.00  0.1802E+02   1.256      0.00  0.9354E+03   2.971     -4.00  0.0000E+00   0.000
 -4.25  0.1074E+02   1.031     -0.25  0.6807E+03   2.833     -4.25  0.0000E+00   0.000
 -4.50  0.9287E+01   0.968     -0.50  0.4179E+03   2.621     -4.50  0.0000E+00   0.000
 -4.75  0.7612E+01   0.881     -0.75  0.2496E+03   2.397     -4.75  0.0000E+00   0.000
 -5.00  0.2979E+01   0.474     -1.00  0.1224E+03   2.088     -5.00  0.0000E+00   0.000
 -5.25  0.1048E-01  -1.980     -1.25  0.9752E+01   0.989     -5.25  0.0000E+00   0.000
 -5.50  0.0000E+00   0.000     -1.50  0.0000E+00   0.000     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.3956E+06   5.597     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.1742E+07   6.241     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.2748E+07   6.439     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.2208E+07   6.344     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.2534E+07   6.404     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.4161E+07   6.619     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.3950E+07   6.597     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.4072E+07   6.610     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.4020E+07   6.604     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.2975E+07   6.473     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.3464E+07   6.540     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.4002E+07   6.602     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.3889E+07   6.590     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.3449E+07   6.538     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.2802E+07   6.447     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.3081E+07   6.489     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.030053   0.310  15.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.1641E+07   6.215     16.75  0.5366E+06   5.730     12.75  0.3602E+07   6.557
 12.50  0.4592E+07   6.662     16.50  0.1174E+07   6.070     12.50  0.6973E+06   5.843
 12.25  0.4977E+07   6.697     16.25  0.2128E+07   6.328     12.25  0.1765E+07   6.247
 12.00  0.5414E+07   6.733     16.00  0.2570E+07   6.410     12.00  0.1653E+07   6.218
 11.75  0.5667E+07   6.753     15.75  0.2732E+07   6.436     11.75  0.1503E+07   6.177
 11.50  0.6177E+07   6.791     15.50  0.3658E+07   6.563     11.50  0.1485E+07   6.172
 11.25  0.6142E+07   6.788     15.25  0.3958E+07   6.597     11.25  0.1571E+07   6.196
 11.00  0.6029E+07   6.780     15.00  0.4084E+07   6.611     11.00  0.1494E+07   6.174
 10.75  0.5489E+07   6.740     14.75  0.3985E+07   6.600     10.75  0.1385E+07   6.142
 10.50  0.4810E+07   6.682     14.50  0.3747E+07   6.574     10.50  0.1185E+07   6.074
 10.25  0.4184E+07   6.622     14.25  0.3782E+07   6.578     10.25  0.9990E+06   6.000
 10.00  0.3504E+07   6.545     14.00  0.3825E+07   6.583     10.00  0.8403E+06   5.924
  9.75  0.2958E+07   6.471     13.75  0.3814E+07   6.581      9.75  0.7244E+06   5.860
  9.50  0.2465E+07   6.392     13.50  0.3628E+07   6.560      9.50  0.6219E+06   5.794
  9.25  0.2029E+07   6.307     13.25  0.3360E+07   6.526      9.25  0.5329E+06   5.727
  9.00  0.1645E+07   6.216     13.00  0.3119E+07   6.494      9.00  0.4549E+06   5.658
  8.75  0.1340E+07   6.127     12.75  0.2713E+07   6.433      8.75  0.3925E+06   5.594
  8.50  0.1079E+07   6.033     12.50  0.2223E+07   6.347      8.50  0.3438E+06   5.536
  8.25  0.8774E+06   5.943     12.25  0.1845E+07   6.266      8.25  0.3004E+06   5.478
  8.00  0.7205E+06   5.858     12.00  0.1730E+07   6.238      8.00  0.2703E+06   5.432
  7.75  0.5962E+06   5.775     11.75  0.1518E+07   6.181      7.75  0.2492E+06   5.397
  7.50  0.4977E+06   5.697     11.50  0.1500E+07   6.176      7.50  0.2307E+06   5.363
  7.25  0.4239E+06   5.627     11.25  0.1569E+07   6.195      7.25  0.2190E+06   5.340
  7.00  0.3695E+06   5.568     11.00  0.1513E+07   6.180      7.00  0.2096E+06   5.321
  6.75  0.3291E+06   5.517     10.75  0.1427E+07   6.154      6.75  0.2031E+06   5.308
